label,name,cluster_annotation_term_set_label,parent_term_label,parent_term_set_label,term_set_order,term_order,cluster_annotation_term_set_name,color_hex_triplet,number_of_cells,description
CS202210140_3059,ULIT_122_2565,CCN202210140_SUBC,CS202210140_123,CCN202210140_CLUS,2,1,subcluster,#42B985,3631,Upper-layer intratelencephalic (subcluster 2565)
CS202210140_3060,ULIT_122_2566,CCN202210140_SUBC,CS202210140_123,CCN202210140_CLUS,2,2,subcluster,#723688,20360,Upper-layer intratelencephalic (subcluster 2566)
CS202210140_3061,ULIT_130_2567,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,0,subcluster,#44C554,3885,Upper-layer intratelencephalic (subcluster 2567)
CS202210140_3062,ULIT_125_2568,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,1,subcluster,#A795A1,906,Upper-layer intratelencephalic (subcluster 2568)
CS202210140_3063,ULIT_125_2569,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,2,subcluster,#D741C3,1018,Upper-layer intratelencephalic (subcluster 2569)
CS202210140_3064,ULIT_125_2570,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,3,subcluster,#CFC334,1599,Upper-layer intratelencephalic (subcluster 2570)
CS202210140_3065,ULIT_130_2571,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,1,subcluster,#452E56,5379,Upper-layer intratelencephalic (subcluster 2571)
CS202210140_3066,ULIT_128_2572,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,0,subcluster,#44C03A,1118,Upper-layer intratelencephalic (subcluster 2572)
CS202210140_3067,ULIT_128_2573,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,1,subcluster,#493E2B,1652,Upper-layer intratelencephalic (subcluster 2573)
CS202210140_3068,ULIT_131_2574,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,1,subcluster,#34A72E,2289,Upper-layer intratelencephalic (subcluster 2574)
CS202210140_3069,ULIT_131_2575,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,2,subcluster,#414359,4090,Upper-layer intratelencephalic (subcluster 2575)
CS202210140_3070,ULIT_131_2576,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,3,subcluster,#B9393A,2742,Upper-layer intratelencephalic (subcluster 2576)
CS202210140_3071,ULIT_131_2577,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,4,subcluster,#4ABEA8,2479,Upper-layer intratelencephalic (subcluster 2577)
CS202210140_3072,ULIT_127_2578,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,0,subcluster,#BFC7D2,1097,Upper-layer intratelencephalic (subcluster 2578)
CS202210140_3073,ULIT_127_2579,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,1,subcluster,#39389D,675,Upper-layer intratelencephalic (subcluster 2579)
CS202210140_3074,ULIT_127_2580,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,2,subcluster,#AA3CD8,1455,Upper-layer intratelencephalic (subcluster 2580)
CS202210140_3075,ULIT_127_2581,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,3,subcluster,#C5E06A,501,Upper-layer intratelencephalic (subcluster 2581)
CS202210140_3076,ULIT_127_2582,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,4,subcluster,#B57687,339,Upper-layer intratelencephalic (subcluster 2582)
CS202210140_3077,ULIT_127_2583,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,5,subcluster,#D4AB2B,1455,Upper-layer intratelencephalic (subcluster 2583)
CS202210140_3078,ULIT_127_2584,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,6,subcluster,#B72D3E,650,Upper-layer intratelencephalic (subcluster 2584)
CS202210140_3079,ULIT_127_2585,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,7,subcluster,#3EB6BC,1154,Upper-layer intratelencephalic (subcluster 2585)
CS202210140_3080,ULIT_127_2586,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,8,subcluster,#40C635,1916,Upper-layer intratelencephalic (subcluster 2586)
CS202210140_3081,ULIT_127_2587,CCN202210140_SUBC,CS202210140_128,CCN202210140_CLUS,2,9,subcluster,#484328,1188,Upper-layer intratelencephalic (subcluster 2587)
CS202210140_3082,ULIT_126_2588,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,0,subcluster,#BD4944,4578,Upper-layer intratelencephalic (subcluster 2588)
CS202210140_3083,ULIT_126_2589,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,1,subcluster,#349FC1,15595,Upper-layer intratelencephalic (subcluster 2589)
CS202210140_3084,ULIT_126_2590,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,2,subcluster,#39AB3B,2107,Upper-layer intratelencephalic (subcluster 2590)
CS202210140_3085,ULIT_126_2591,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,3,subcluster,#9C3ACA,3056,Upper-layer intratelencephalic (subcluster 2591)
CS202210140_3086,ULIT_125_2592,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,4,subcluster,#47D53F,974,Upper-layer intratelencephalic (subcluster 2592)
CS202210140_3087,ULIT_131_2593,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,5,subcluster,#3B43CC,3677,Upper-layer intratelencephalic (subcluster 2593)
CS202210140_3088,ULIT_129_2594,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,0,subcluster,#4CA230,3491,Upper-layer intratelencephalic (subcluster 2594)
CS202210140_3089,ULIT_129_2595,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,1,subcluster,#274C91,7452,Upper-layer intratelencephalic (subcluster 2595)
CS202210140_3090,ULIT_126_2596,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,4,subcluster,#B4B8CC,3684,Upper-layer intratelencephalic (subcluster 2596)
CS202210140_3091,ULIT_126_2597,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,5,subcluster,#B2C44F,4018,Upper-layer intratelencephalic (subcluster 2597)
CS202210140_3092,ULIT_129_2598,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,2,subcluster,#C2A824,5600,Upper-layer intratelencephalic (subcluster 2598)
CS202210140_3093,ULIT_126_2599,CCN202210140_SUBC,CS202210140_127,CCN202210140_CLUS,2,6,subcluster,#3D2A62,3932,Upper-layer intratelencephalic (subcluster 2599)
CS202210140_3094,ULIT_129_2600,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,3,subcluster,#7033CC,5602,Upper-layer intratelencephalic (subcluster 2600)
CS202210140_3095,ULIT_129_2601,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,4,subcluster,#D6CB9F,4727,Upper-layer intratelencephalic (subcluster 2601)
CS202210140_3096,ULIT_129_2602,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,5,subcluster,#3B312D,3062,Upper-layer intratelencephalic (subcluster 2602)
CS202210140_3097,ULIT_129_2603,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,6,subcluster,#D437D5,3261,Upper-layer intratelencephalic (subcluster 2603)
CS202210140_3098,ULIT_129_2604,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,7,subcluster,#53D876,2918,Upper-layer intratelencephalic (subcluster 2604)
CS202210140_3099,ULIT_129_2605,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,8,subcluster,#2A97CD,1907,Upper-layer intratelencephalic (subcluster 2605)
CS202210140_3100,ULIT_130_2606,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,2,subcluster,#BDD3C5,1011,Upper-layer intratelencephalic (subcluster 2606)
CS202210140_3101,ULIT_130_2607,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,3,subcluster,#D24645,2294,Upper-layer intratelencephalic (subcluster 2607)
CS202210140_3102,ULIT_130_2608,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,4,subcluster,#8A1FBE,2383,Upper-layer intratelencephalic (subcluster 2608)
CS202210140_3103,ULIT_129_2609,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,9,subcluster,#B94244,4538,Upper-layer intratelencephalic (subcluster 2609)
CS202210140_3104,ULIT_130_2610,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,5,subcluster,#31C7C2,903,Upper-layer intratelencephalic (subcluster 2610)
CS202210140_3105,ULIT_130_2611,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,6,subcluster,#2958BE,2814,Upper-layer intratelencephalic (subcluster 2611)
CS202210140_3106,ULIT_120_2612,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,4,subcluster,#36C538,2140,Upper-layer intratelencephalic (subcluster 2612)
CS202210140_3107,ULIT_125_2613,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,5,subcluster,#36B6C5,2068,Upper-layer intratelencephalic (subcluster 2613)
CS202210140_3108,ULIT_125_2614,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,6,subcluster,#B6DFC9,1031,Upper-layer intratelencephalic (subcluster 2614)
CS202210140_3109,ULIT_131_2615,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,6,subcluster,#CFBEC0,2469,Upper-layer intratelencephalic (subcluster 2615)
CS202210140_3110,ULIT_125_2616,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,7,subcluster,#B44037,1855,Upper-layer intratelencephalic (subcluster 2616)
CS202210140_3111,ULIT_125_2617,CCN202210140_SUBC,CS202210140_126,CCN202210140_CLUS,2,8,subcluster,#2B613C,1331,Upper-layer intratelencephalic (subcluster 2617)
CS202210140_3112,ULIT_121_2618,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,0,subcluster,#384F44,5312,Upper-layer intratelencephalic (subcluster 2618)
CS202210140_3113,ULIT_121_2619,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,1,subcluster,#4142B5,2547,Upper-layer intratelencephalic (subcluster 2619)
CS202210140_3114,ULIT_121_2620,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,2,subcluster,#C72DC6,10613,Upper-layer intratelencephalic (subcluster 2620)
CS202210140_3115,ULIT_121_2621,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,3,subcluster,#B65246,3595,Upper-layer intratelencephalic (subcluster 2621)
CS202210140_3116,ULIT_124_2622,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,0,subcluster,#37B744,1907,Upper-layer intratelencephalic (subcluster 2622)
CS202210140_3117,ULIT_124_2623,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,1,subcluster,#414DBC,2948,Upper-layer intratelencephalic (subcluster 2623)
CS202210140_3118,ULIT_124_2624,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,2,subcluster,#C6C041,3268,Upper-layer intratelencephalic (subcluster 2624)
CS202210140_3119,ULIT_124_2625,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,3,subcluster,#D069D2,2733,Upper-layer intratelencephalic (subcluster 2625)
CS202210140_3120,ULIT_124_2626,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,4,subcluster,#73CDB8,5956,Upper-layer intratelencephalic (subcluster 2626)
CS202210140_3121,ULIT_124_2627,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,5,subcluster,#3E3841,5399,Upper-layer intratelencephalic (subcluster 2627)
CS202210140_3122,ULIT_124_2628,CCN202210140_SUBC,CS202210140_125,CCN202210140_CLUS,2,6,subcluster,#C54256,6013,Upper-layer intratelencephalic (subcluster 2628)
CS202210140_3123,ULIT_121_2629,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,4,subcluster,#3CC447,4249,Upper-layer intratelencephalic (subcluster 2629)
CS202210140_3124,ULIT_121_2630,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,5,subcluster,#C9A5C7,3516,Upper-layer intratelencephalic (subcluster 2630)
CS202210140_3125,ULIT_121_2631,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,6,subcluster,#B9D96D,3289,Upper-layer intratelencephalic (subcluster 2631)
CS202210140_3126,ULIT_121_2632,CCN202210140_SUBC,CS202210140_122,CCN202210140_CLUS,2,7,subcluster,#46C9C2,3187,Upper-layer intratelencephalic (subcluster 2632)
CS202210140_3127,ULIT_120_2633,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,5,subcluster,#C5B7DC,1518,Upper-layer intratelencephalic (subcluster 2633)
CS202210140_3128,ULIT_120_2634,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,6,subcluster,#89557D,2290,Upper-layer intratelencephalic (subcluster 2634)
CS202210140_3129,ULIT_120_2635,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,7,subcluster,#C5D485,1387,Upper-layer intratelencephalic (subcluster 2635)
CS202210140_3130,ULIT_120_2636,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,8,subcluster,#2738B8,2831,Upper-layer intratelencephalic (subcluster 2636)
CS202210140_3131,ULIT_120_2637,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,9,subcluster,#4AB9A6,2013,Upper-layer intratelencephalic (subcluster 2637)
CS202210140_3132,ULIT_120_2638,CCN202210140_SUBC,CS202210140_121,CCN202210140_CLUS,2,10,subcluster,#B1AF31,729,Upper-layer intratelencephalic (subcluster 2638)
CS202210140_3133,DLIT_150_2639,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,0,subcluster,#C6B936,747,Deep-layer intratelencephalic (subcluster 2639)
CS202210140_3134,DLIT_150_2640,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,1,subcluster,#36522D,2568,Deep-layer intratelencephalic (subcluster 2640)
CS202210140_3135,DLIT_150_2641,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,2,subcluster,#31CDD1,1578,Deep-layer intratelencephalic (subcluster 2641)
CS202210140_3136,DLIT_150_2642,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,3,subcluster,#6A3DCC,1227,Deep-layer intratelencephalic (subcluster 2642)
CS202210140_3137,DLIT_150_2643,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,4,subcluster,#C639C9,240,Deep-layer intratelencephalic (subcluster 2643)
CS202210140_3138,DLIT_150_2644,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,5,subcluster,#72C186,884,Deep-layer intratelencephalic (subcluster 2644)
CS202210140_3139,DLIT_150_2645,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,6,subcluster,#B83B41,1885,Deep-layer intratelencephalic (subcluster 2645)
CS202210140_3140,DLIT_150_2646,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,7,subcluster,#D0BBC2,1191,Deep-layer intratelencephalic (subcluster 2646)
CS202210140_3141,DLIT_150_2647,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,8,subcluster,#34CE3B,1700,Deep-layer intratelencephalic (subcluster 2647)
CS202210140_3142,DLIT_150_2648,CCN202210140_SUBC,CS202210140_151,CCN202210140_CLUS,2,9,subcluster,#2C618C,287,Deep-layer intratelencephalic (subcluster 2648)
CS202210140_3143,DLIT_151_2649,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,0,subcluster,#31C9CB,486,Deep-layer intratelencephalic (subcluster 2649)
CS202210140_3144,DLIT_151_2650,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,1,subcluster,#B0CA9F,1803,Deep-layer intratelencephalic (subcluster 2650)
CS202210140_3145,DLIT_151_2651,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,2,subcluster,#4D3441,1884,Deep-layer intratelencephalic (subcluster 2651)
CS202210140_3146,DLIT_151_2652,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,3,subcluster,#D3BB46,118,Deep-layer intratelencephalic (subcluster 2652)
CS202210140_3147,DLIT_146_2653,CCN202210140_SUBC,CS202210140_147,CCN202210140_CLUS,2,9,subcluster,#3741CC,467,Deep-layer intratelencephalic (subcluster 2653)
CS202210140_3148,DLIT_151_2654,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,4,subcluster,#2BD647,1738,Deep-layer intratelencephalic (subcluster 2654)
CS202210140_3149,DLIT_151_2655,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,5,subcluster,#D733B5,1330,Deep-layer intratelencephalic (subcluster 2655)
CS202210140_3150,DLIT_151_2656,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,6,subcluster,#C33D37,2010,Deep-layer intratelencephalic (subcluster 2656)
CS202210140_3151,DLIT_151_2657,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,7,subcluster,#3A8B6A,1595,Deep-layer intratelencephalic (subcluster 2657)
CS202210140_3152,DLIT_151_2658,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,8,subcluster,#383FCF,1533,Deep-layer intratelencephalic (subcluster 2658)
CS202210140_3153,DLIT_151_2659,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,9,subcluster,#74A523,2328,Deep-layer intratelencephalic (subcluster 2659)
CS202210140_3154,DLIT_151_2660,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,10,subcluster,#8B3394,1387,Deep-layer intratelencephalic (subcluster 2660)
CS202210140_3155,DLIT_152_2661,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,0,subcluster,#B0B82C,1184,Deep-layer intratelencephalic (subcluster 2661)
CS202210140_3156,DLIT_151_2662,CCN202210140_SUBC,CS202210140_152,CCN202210140_CLUS,2,11,subcluster,#B496DC,2538,Deep-layer intratelencephalic (subcluster 2662)
CS202210140_3157,DLIT_152_2663,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,1,subcluster,#C7C0B1,649,Deep-layer intratelencephalic (subcluster 2663)
CS202210140_3158,DLIT_152_2664,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,2,subcluster,#CC3B43,765,Deep-layer intratelencephalic (subcluster 2664)
CS202210140_3159,DLIT_152_2665,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,3,subcluster,#B142C3,498,Deep-layer intratelencephalic (subcluster 2665)
CS202210140_3160,DLIT_152_2666,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,4,subcluster,#31C832,404,Deep-layer intratelencephalic (subcluster 2666)
CS202210140_3161,DLIT_152_2667,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,5,subcluster,#48424A,367,Deep-layer intratelencephalic (subcluster 2667)
CS202210140_3162,DLIT_152_2668,CCN202210140_SUBC,CS202210140_153,CCN202210140_CLUS,2,6,subcluster,#304CC8,886,Deep-layer intratelencephalic (subcluster 2668)
CS202210140_3163,ULIT_133_2669,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,0,subcluster,#38283E,540,Upper-layer intratelencephalic (subcluster 2669)
CS202210140_3164,ULIT_133_2670,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,1,subcluster,#8AB338,1508,Upper-layer intratelencephalic (subcluster 2670)
CS202210140_3165,ULIT_133_2671,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,2,subcluster,#9D35DE,1014,Upper-layer intratelencephalic (subcluster 2671)
CS202210140_3166,ULIT_133_2672,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,3,subcluster,#24C232,1701,Upper-layer intratelencephalic (subcluster 2672)
CS202210140_3167,ULIT_133_2673,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,4,subcluster,#42C3BD,592,Upper-layer intratelencephalic (subcluster 2673)
CS202210140_3168,ULIT_133_2674,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,5,subcluster,#E07149,2259,Upper-layer intratelencephalic (subcluster 2674)
CS202210140_3169,ULIT_133_2675,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,6,subcluster,#4722A3,2281,Upper-layer intratelencephalic (subcluster 2675)
CS202210140_3170,ULIT_133_2676,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,7,subcluster,#CE268C,426,Upper-layer intratelencephalic (subcluster 2676)
CS202210140_3171,ULIT_135_2677,CCN202210140_SUBC,CS202210140_136,CCN202210140_CLUS,2,0,subcluster,#D4D436,3102,Upper-layer intratelencephalic (subcluster 2677)
CS202210140_3172,ULIT_134_2678,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,0,subcluster,#ADD94D,1761,Upper-layer intratelencephalic (subcluster 2678)
CS202210140_3173,ULIT_134_2679,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,1,subcluster,#C67A28,1384,Upper-layer intratelencephalic (subcluster 2679)
CS202210140_3174,ULIT_134_2680,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,2,subcluster,#7B817D,1414,Upper-layer intratelencephalic (subcluster 2680)
CS202210140_3175,ULIT_134_2681,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,3,subcluster,#2FC02A,1178,Upper-layer intratelencephalic (subcluster 2681)
CS202210140_3176,ULIT_134_2682,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,4,subcluster,#602FC8,1565,Upper-layer intratelencephalic (subcluster 2682)
CS202210140_3177,ULIT_128_2683,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,2,subcluster,#C549C9,1507,Upper-layer intratelencephalic (subcluster 2683)
CS202210140_3178,ULIT_128_2684,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,3,subcluster,#3C43A0,885,Upper-layer intratelencephalic (subcluster 2684)
CS202210140_3179,ULIT_134_2685,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,5,subcluster,#BF2050,1537,Upper-layer intratelencephalic (subcluster 2685)
CS202210140_3180,ULIT_134_2686,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,6,subcluster,#C69ECE,1186,Upper-layer intratelencephalic (subcluster 2686)
CS202210140_3181,ULIT_134_2687,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,7,subcluster,#3DBAC5,804,Upper-layer intratelencephalic (subcluster 2687)
CS202210140_3182,ULIT_134_2688,CCN202210140_SUBC,CS202210140_135,CCN202210140_CLUS,2,8,subcluster,#33324A,1266,Upper-layer intratelencephalic (subcluster 2688)
CS202210140_3183,ULIT_129_2689,CCN202210140_SUBC,CS202210140_130,CCN202210140_CLUS,2,10,subcluster,#A38FCE,3785,Upper-layer intratelencephalic (subcluster 2689)
CS202210140_3184,ULIT_135_2690,CCN202210140_SUBC,CS202210140_136,CCN202210140_CLUS,2,1,subcluster,#D453C4,1724,Upper-layer intratelencephalic (subcluster 2690)
CS202210140_3185,ULIT_128_2691,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,4,subcluster,#37B8CE,110,Upper-layer intratelencephalic (subcluster 2691)
CS202210140_3186,ULIT_133_2692,CCN202210140_SUBC,CS202210140_134,CCN202210140_CLUS,2,8,subcluster,#DACB57,237,Upper-layer intratelencephalic (subcluster 2692)
CS202210140_3187,ULIT_128_2693,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,5,subcluster,#BD3B57,1335,Upper-layer intratelencephalic (subcluster 2693)
CS202210140_3188,ULIT_128_2694,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,6,subcluster,#C3BFB4,1670,Upper-layer intratelencephalic (subcluster 2694)
CS202210140_3189,ULIT_128_2695,CCN202210140_SUBC,CS202210140_129,CCN202210140_CLUS,2,7,subcluster,#C3BF33,2373,Upper-layer intratelencephalic (subcluster 2695)
CS202210140_3190,ULIT_130_2696,CCN202210140_SUBC,CS202210140_131,CCN202210140_CLUS,2,7,subcluster,#49751D,2634,Upper-layer intratelencephalic (subcluster 2696)
CS202210140_3191,ULIT_131_2697,CCN202210140_SUBC,CS202210140_132,CCN202210140_CLUS,2,7,subcluster,#BEC03A,2901,Upper-layer intratelencephalic (subcluster 2697)
CS202210140_3192,Thex_372_2698,CCN202210140_SUBC,CS202210140_373,CCN202210140_CLUS,2,16,subcluster,#D1B2CB,113,Thalamic excitatory (subcluster 2698)
