labelset,cell_label,cell_set_accession,parent_cell_set_accession,Cluster ID,Supercluster,Class auto-annotation,Neurotransmitter auto-annotation,Neuropeptide auto-annotation,Subtype auto-annotation,Transferred MTG Label,Top three regions,Top three dissections,Top Enriched Genes,Number of cells,DoubletFinder score,Total UMI,Fraction unspliced,Fraction mitochondrial,H19.30.002,H19.30.001,H18.30.002,H18.30.001,Fraction cells from top donor,Number of donors
subcluster,CA4_195_2233,CS202210140_2727,CS202210140_196,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_194_2234,CS202210140_2728,CS202210140_195,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_194_2235,CS202210140_2729,CS202210140_195,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_193_2236,CS202210140_2730,CS202210140_194,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_193_2237,CS202210140_2731,CS202210140_194,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_194_2238,CS202210140_2732,CS202210140_195,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_193_2239,CS202210140_2733,CS202210140_194,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_197_2240,CS202210140_2734,CS202210140_198,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_197_2241,CS202210140_2735,CS202210140_198,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_197_2242,CS202210140_2736,CS202210140_198,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_197_2243,CS202210140_2737,CS202210140_198,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_196_2244,CS202210140_2738,CS202210140_197,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_196_2245,CS202210140_2739,CS202210140_197,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_196_2246,CS202210140_2740,CS202210140_197,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_196_2247,CS202210140_2741,CS202210140_197,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_196_2248,CS202210140_2742,CS202210140_197,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_195_2249,CS202210140_2743,CS202210140_196,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_196_2250,CS202210140_2744,CS202210140_197,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_195_2251,CS202210140_2745,CS202210140_196,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_197_2252,CS202210140_2746,CS202210140_198,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_190_2253,CS202210140_2747,CS202210140_191,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_190_2254,CS202210140_2748,CS202210140_191,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_190_2255,CS202210140_2749,CS202210140_191,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_191_2256,CS202210140_2750,CS202210140_192,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_191_2257,CS202210140_2751,CS202210140_192,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_191_2258,CS202210140_2752,CS202210140_192,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_193_2259,CS202210140_2753,CS202210140_194,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_192_2260,CS202210140_2754,CS202210140_193,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_192_2261,CS202210140_2755,CS202210140_193,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_192_2262,CS202210140_2756,CS202210140_193,,,,,,,,,,,,,,,,,,,,,
subcluster,CA4_192_2263,CS202210140_2757,CS202210140_193,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_188_2264,CS202210140_2758,CS202210140_189,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_188_2265,CS202210140_2759,CS202210140_189,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_188_2266,CS202210140_2760,CS202210140_189,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2267,CS202210140_2761,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2268,CS202210140_2762,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2269,CS202210140_2763,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2270,CS202210140_2764,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2271,CS202210140_2765,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2272,CS202210140_2766,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2273,CS202210140_2767,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2274,CS202210140_2768,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2275,CS202210140_2769,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2276,CS202210140_2770,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_183_2277,CS202210140_2771,CS202210140_184,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_183_2278,CS202210140_2772,CS202210140_184,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_183_2279,CS202210140_2773,CS202210140_184,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_183_2280,CS202210140_2774,CS202210140_184,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_183_2281,CS202210140_2775,CS202210140_184,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_183_2282,CS202210140_2776,CS202210140_184,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2283,CS202210140_2777,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2284,CS202210140_2778,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2285,CS202210140_2779,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2286,CS202210140_2780,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2287,CS202210140_2781,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_184_2288,CS202210140_2782,CS202210140_185,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2289,CS202210140_2783,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2290,CS202210140_2784,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2291,CS202210140_2785,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_186_2292,CS202210140_2786,CS202210140_187,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_185_2293,CS202210140_2787,CS202210140_186,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_188_2294,CS202210140_2788,CS202210140_189,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_188_2295,CS202210140_2789,CS202210140_189,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_181_2296,CS202210140_2790,CS202210140_182,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_181_2297,CS202210140_2791,CS202210140_182,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_181_2298,CS202210140_2792,CS202210140_182,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_181_2299,CS202210140_2793,CS202210140_182,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_182_2300,CS202210140_2794,CS202210140_183,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_182_2301,CS202210140_2795,CS202210140_183,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_182_2302,CS202210140_2796,CS202210140_183,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_182_2303,CS202210140_2797,CS202210140_183,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2304,CS202210140_2798,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2305,CS202210140_2799,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2306,CS202210140_2800,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_179_2307,CS202210140_2801,CS202210140_180,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2308,CS202210140_2802,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2309,CS202210140_2803,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2310,CS202210140_2804,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_180_2311,CS202210140_2805,CS202210140_181,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_179_2312,CS202210140_2806,CS202210140_180,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_179_2313,CS202210140_2807,CS202210140_180,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_179_2314,CS202210140_2808,CS202210140_180,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_179_2315,CS202210140_2809,CS202210140_180,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_179_2316,CS202210140_2810,CS202210140_180,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_189_2317,CS202210140_2811,CS202210140_190,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_189_2318,CS202210140_2812,CS202210140_190,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_189_2319,CS202210140_2813,CS202210140_190,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_189_2320,CS202210140_2814,CS202210140_190,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2321,CS202210140_2815,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_119_2322,CS202210140_2816,CS202210140_120,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2323,CS202210140_2817,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_119_2324,CS202210140_2818,CS202210140_120,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_119_2325,CS202210140_2819,CS202210140_120,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_168_2326,CS202210140_2820,CS202210140_169,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_168_2327,CS202210140_2821,CS202210140_169,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_168_2328,CS202210140_2822,CS202210140_169,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_168_2329,CS202210140_2823,CS202210140_169,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_168_2330,CS202210140_2824,CS202210140_169,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2331,CS202210140_2825,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2332,CS202210140_2826,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2333,CS202210140_2827,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2334,CS202210140_2828,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2335,CS202210140_2829,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2336,CS202210140_2830,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2337,CS202210140_2831,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_173_2338,CS202210140_2832,CS202210140_174,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_173_2339,CS202210140_2833,CS202210140_174,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_173_2340,CS202210140_2834,CS202210140_174,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_173_2341,CS202210140_2835,CS202210140_174,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2342,CS202210140_2836,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2343,CS202210140_2837,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_175_2344,CS202210140_2838,CS202210140_176,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_171_2345,CS202210140_2839,CS202210140_172,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_171_2346,CS202210140_2840,CS202210140_172,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_171_2347,CS202210140_2841,CS202210140_172,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_171_2348,CS202210140_2842,CS202210140_172,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2349,CS202210140_2843,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2350,CS202210140_2844,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2351,CS202210140_2845,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2352,CS202210140_2846,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_172_2353,CS202210140_2847,CS202210140_173,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_166_2354,CS202210140_2848,CS202210140_167,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_166_2355,CS202210140_2849,CS202210140_167,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_166_2356,CS202210140_2850,CS202210140_167,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_166_2357,CS202210140_2851,CS202210140_167,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_166_2358,CS202210140_2852,CS202210140_167,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2359,CS202210140_2853,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2360,CS202210140_2854,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2361,CS202210140_2855,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2362,CS202210140_2856,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2363,CS202210140_2857,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2364,CS202210140_2858,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_165_2365,CS202210140_2859,CS202210140_166,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_164_2366,CS202210140_2860,CS202210140_165,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_164_2367,CS202210140_2861,CS202210140_165,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2368,CS202210140_2862,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2369,CS202210140_2863,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2370,CS202210140_2864,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2371,CS202210140_2865,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2372,CS202210140_2866,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2373,CS202210140_2867,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2374,CS202210140_2868,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2375,CS202210140_2869,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2376,CS202210140_2870,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2377,CS202210140_2871,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2378,CS202210140_2872,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2379,CS202210140_2873,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2380,CS202210140_2874,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2381,CS202210140_2875,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2382,CS202210140_2876,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2383,CS202210140_2877,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_145_2384,CS202210140_2878,CS202210140_146,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2385,CS202210140_2879,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2386,CS202210140_2880,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2387,CS202210140_2881,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2388,CS202210140_2882,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2389,CS202210140_2883,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2390,CS202210140_2884,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2391,CS202210140_2885,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_160_2392,CS202210140_2886,CS202210140_161,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2393,CS202210140_2887,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2394,CS202210140_2888,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2395,CS202210140_2889,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2396,CS202210140_2890,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2397,CS202210140_2891,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2398,CS202210140_2892,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2399,CS202210140_2893,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_157_2400,CS202210140_2894,CS202210140_158,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_156_2401,CS202210140_2895,CS202210140_157,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_156_2402,CS202210140_2896,CS202210140_157,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2403,CS202210140_2897,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2404,CS202210140_2898,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2405,CS202210140_2899,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2406,CS202210140_2900,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2407,CS202210140_2901,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2408,CS202210140_2902,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2409,CS202210140_2903,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2410,CS202210140_2904,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2411,CS202210140_2905,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2412,CS202210140_2906,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2413,CS202210140_2907,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2414,CS202210140_2908,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_419_2415,CS202210140_2909,CS202210140_420,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_162_2416,CS202210140_2910,CS202210140_163,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_162_2417,CS202210140_2911,CS202210140_163,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2418,CS202210140_2912,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2419,CS202210140_2913,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2420,CS202210140_2914,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2421,CS202210140_2915,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_159_2422,CS202210140_2916,CS202210140_160,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2423,CS202210140_2917,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2424,CS202210140_2918,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_187_2425,CS202210140_2919,CS202210140_188,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2426,CS202210140_2920,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2427,CS202210140_2921,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2428,CS202210140_2922,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2429,CS202210140_2923,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2430,CS202210140_2924,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2431,CS202210140_2925,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2432,CS202210140_2926,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_170_2433,CS202210140_2927,CS202210140_171,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_170_2434,CS202210140_2928,CS202210140_171,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_170_2435,CS202210140_2929,CS202210140_171,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_170_2436,CS202210140_2930,CS202210140_171,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_170_2437,CS202210140_2931,CS202210140_171,,,,,,,,,,,,,,,,,,,,,
subcluster,Misc_170_2438,CS202210140_2932,CS202210140_171,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2439,CS202210140_2933,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_163_2440,CS202210140_2934,CS202210140_164,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_169_2441,CS202210140_2935,CS202210140_170,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_169_2442,CS202210140_2936,CS202210140_170,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_169_2443,CS202210140_2937,CS202210140_170,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_169_2444,CS202210140_2938,CS202210140_170,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_169_2445,CS202210140_2939,CS202210140_170,,,,,,,,,,,,,,,,,,,,,
subcluster,CA13_169_2446,CS202210140_2940,CS202210140_170,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_158_2447,CS202210140_2941,CS202210140_159,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2448,CS202210140_2942,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2449,CS202210140_2943,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2450,CS202210140_2944,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2451,CS202210140_2945,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2452,CS202210140_2946,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2453,CS202210140_2947,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_174_2454,CS202210140_2948,CS202210140_175,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2455,CS202210140_2949,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_161_2456,CS202210140_2950,CS202210140_162,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2457,CS202210140_2951,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2458,CS202210140_2952,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2459,CS202210140_2953,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2460,CS202210140_2954,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_153_2461,CS202210140_2955,CS202210140_154,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_153_2462,CS202210140_2956,CS202210140_154,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_153_2463,CS202210140_2957,CS202210140_154,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_153_2464,CS202210140_2958,CS202210140_154,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_153_2465,CS202210140_2959,CS202210140_154,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_153_2466,CS202210140_2960,CS202210140_154,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2467,CS202210140_2961,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2468,CS202210140_2962,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2469,CS202210140_2963,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2470,CS202210140_2964,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2471,CS202210140_2965,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2472,CS202210140_2966,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2473,CS202210140_2967,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2474,CS202210140_2968,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2475,CS202210140_2969,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2476,CS202210140_2970,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2477,CS202210140_2971,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_155_2478,CS202210140_2972,CS202210140_156,,,,,,,,,,,,,,,,,,,,,
subcluster,Amex_154_2479,CS202210140_2973,CS202210140_155,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2480,CS202210140_2974,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2481,CS202210140_2975,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_149_2482,CS202210140_2976,CS202210140_150,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_149_2483,CS202210140_2977,CS202210140_150,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2484,CS202210140_2978,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2485,CS202210140_2979,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2486,CS202210140_2980,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2487,CS202210140_2981,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2488,CS202210140_2982,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2489,CS202210140_2983,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_148_2490,CS202210140_2984,CS202210140_149,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2491,CS202210140_2985,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2492,CS202210140_2986,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2493,CS202210140_2987,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2494,CS202210140_2988,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2495,CS202210140_2989,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
subcluster,DLIT_147_2496,CS202210140_2990,CS202210140_148,,,,,,,,,,,,,,,,,,,,,
